"Icon","ID","Title","Description","Type","Player Prompt","Objective Proposal Response","In Progress Response","Destination Completion Available Prompt","Destination Completion Available Response","Difficulty Level","Required Level","Achievement Id","Required Achievement Id","Can Be Abandoned","Can Be Shared","Can Fast Travel","Difficulty","Entitlement Id","Exclusive Territory","Experience Reward","Failure Game Event Id","Flag Pvp","Hide Available Map Icon","Hide Incomplete Turnin Marker","Item Reward Name","Item Reward Qty","Max Influence Level","NOTE","NOTES","Npc Destination Id","ORMRelease Active Override","ORMRelease Event Tags","Objective Acceptance Response","Objective Completion Response","Objective On Cooldown Response","Objective Reward","Progression Reward","Push Objective On Req Met","Push Objective On Req Retrigger","Quest Arc Tag","Repeatable","Require All Progression","Required Entitlement Id","Required Faction","Required Game Mode Id","Required World Tags","Reward Type","Reward With Player Level","Schedule Id","Should Reset In Progress Quest On Schedule End","Should Reset On Faction Change","Skip Req Achievment When Invalid","Success Game Event Id","Task","Affinity Rewards","Azoth Reward","Azoth Reward Chance","Azoth Salt","Azoth Salt Chance","Categorical Progression Id","Categorical Progression Reward","Coin Reward Chance","Creature Type","Currency Reward","Cursed Crowns","Cursed Silvers","Emit Telemetry","Event ID","Faction Influence Amount","Faction Influence Src","Faction Reputation","Faction Tokens","Game Event Type","Gear Score Range","Ignore Economy Tracker","Item Reward","Leaderboard Value","Level","Loot Limit Id","Loot Limit Reached Game Event Id","Loot Limit Reached Game Event Keep Overrides","Loot Tags","PVPXP","Remove Status Effect Categories","Remove Status Effects","Reward  Type","Reward Modifier","Rewards Notes","Scheduled Game Event Id","Seasons Xp","Status Effect Id","Territory Standing","Universal Exp Amount","Use Rested Exp","Whisper ID","Xp Of Current Level"
"","FM_PVP_retrieve_items_location","FM  PVP retrieve items location","","Mission","","","","","","0","","","","true","true","false","","","","","FactionMission_Failure","true","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","FactionMission_Success_R1_Sm","FM_task_PVP_acquire_items_at_POI_container","","0","0","0","0","","0","0","Mission-","225","","","true","FactionMission_Success_R1_Sm","0","Missions","40","40","","","","","0","15","","","","","","","","","","","","0","","125","430","","","0"
"","FM_killx_with_weapon_sword","FM killx with weapon sword","","Mission","","","","","","0","","","","true","true","true","","","","","FactionMission_Failure","false","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","FactionMission_Success_R1_Sm","FM_task_kill_x_enemies_with_weapon_sword_container","","0","0","0","0","","0","0","Mission-","225","","","true","FactionMission_Success_R1_Sm","0","Missions","40","40","","","","","0","15","","","","","","","","","","","","0","","125","430","","","0"
"","FM_killx_with_weapon_rapier","FM killx with weapon rapier","","Mission","","","","","","0","","","","true","true","true","","","","","FactionMission_Failure","false","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","FactionMission_Success_R1_Sm","FM_task_kill_x_enemies_with_weapon_rapier_container","","0","0","0","0","","0","0","Mission-","225","","","true","FactionMission_Success_R1_Sm","0","Missions","40","40","","","","","0","15","","","","","","","","","","","","0","","125","430","","","0"
"","FM_killx_with_weapon_hatchet","FM killx with weapon hatchet","","Mission","","","","","","0","","","","true","true","true","","","","","FactionMission_Failure","false","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","FactionMission_Success_R1_Sm","FM_task_kill_x_enemies_with_weapon_hatchet_container","","0","0","0","0","","0","0","Mission-","225","","","true","FactionMission_Success_R1_Sm","0","Missions","40","40","","","","","0","15","","","","","","","","","","","","0","","125","430","","","0"
"","FM_killx_with_weapon_greataxe","FM killx with weapon greataxe","","Mission","","","","","","0","","","","true","true","true","","","","","FactionMission_Failure","false","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","FactionMission_Success_R1_Sm","FM_task_kill_x_enemies_with_weapon_greataxe_container","","0","0","0","0","","0","0","Mission-","225","","","true","FactionMission_Success_R1_Sm","0","Missions","40","40","","","","","0","15","","","","","","","","","","","","0","","125","430","","","0"
"","FM_killx_with_weapon_warhammer","FM killx with weapon warhammer","","Mission","","","","","","0","","","","true","true","true","","","","","FactionMission_Failure","false","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","FactionMission_Success_R1_Sm","FM_task_kill_x_enemies_with_weapon_warhammer_container","","0","0","0","0","","0","0","Mission-","225","","","true","FactionMission_Success_R1_Sm","0","Missions","40","40","","","","","0","15","","","","","","","","","","","","0","","125","430","","","0"
"","FM_killx_with_weapon_spear","FM killx with weapon spear","","Mission","","","","","","0","","","","true","true","true","","","","","FactionMission_Failure","false","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","FactionMission_Success_R1_Sm","FM_task_kill_x_enemies_with_weapon_spear_container","","0","0","0","0","","0","0","Mission-","225","","","true","FactionMission_Success_R1_Sm","0","Missions","40","40","","","","","0","15","","","","","","","","","","","","0","","125","430","","","0"
"","FM_killx_with_weapon_bow","FM killx with weapon bow","","Mission","","","","","","0","","","","true","true","true","","","","","FactionMission_Failure","false","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","FactionMission_Success_R1_Sm","FM_task_kill_x_enemies_with_weapon_bow_container","","0","0","0","0","","0","0","Mission-","225","","","true","FactionMission_Success_R1_Sm","0","Missions","40","40","","","","","0","15","","","","","","","","","","","","0","","125","430","","","0"
"","FM_killx_with_weapon_musket","FM killx with weapon musket","","Mission","","","","","","0","","","","true","true","true","","","","","FactionMission_Failure","false","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","FactionMission_Success_R1_Sm","FM_task_kill_x_enemies_with_weapon_musket_container","","0","0","0","0","","0","0","Mission-","225","","","true","FactionMission_Success_R1_Sm","0","Missions","40","40","","","","","0","15","","","","","","","","","","","","0","","125","430","","","0"
"","FM_killx_with_weapon_firestaff","FM killx with weapon firestaff","","Mission","","","","","","0","","","","true","true","true","","","","","FactionMission_Failure","false","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","FactionMission_Success_R1_Sm","FM_task_kill_x_enemies_with_weapon_firestaff_container","","0","0","0","0","","0","0","Mission-","225","","","true","FactionMission_Success_R1_Sm","0","Missions","40","40","","","","","0","15","","","","","","","","","","","","0","","125","430","","","0"
"","FM_killx_with_weapon_lifestaff","FM killx with weapon lifestaff","","Mission","","","","","","0","","","","true","true","true","","","","","FactionMission_Failure","false","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","FactionMission_Success_R1_Sm","FM_task_kill_x_enemies_with_weapon_lifestaff_container","","0","0","0","0","","0","0","Mission-","225","","","true","FactionMission_Success_R1_Sm","0","Missions","40","40","","","","","0","15","","","","","","","","","","","","0","","125","430","","","0"
"","FM_killx_with_weapon_icegauntlet","FM killx with weapon icegauntlet","","Mission","","","","","","0","","","","true","true","true","","","","","FactionMission_Failure","false","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","FactionMission_Success_R1_Sm","FM_task_kill_x_enemies_with_weapon_icegauntlet_container","","0","0","0","0","","0","0","Mission-","225","","","true","FactionMission_Success_R1_Sm","0","Missions","40","40","","","","","0","15","","","","","","","","","","","","0","","125","430","","","0"
"","FM_corruption_breach","FM corruption breach","","Mission","","","","","","0","","","","true","true","true","","","","","FactionMission_Failure","false","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","FactionMission_Success_R1_Sm","FM_task_corruption_breach_container","","0","0","0","0","","0","0","Mission-","225","","","true","FactionMission_Success_R1_Sm","0","Missions","40","40","","","","","0","15","","","","","","","","","","","","0","","125","430","","","0"
"","FM_npcrescue_generic_01","Rescue Hostages","","Mission","","","","","","0","","","","true","true","true","","","","","Mission_Failure_Explorer_T1","false","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","Mission_Success_Explorer_T1","FM_task_rescuenpc_container","","50","0","0","0","","0","0","Quest+","7875","","","true","Mission_Success_Explorer_T1","0","Missions","100","100","","","","","0","15","","","","","","","","","","","","0","","1500","640","","","0"
"","Objective_Artifact_Set1_HeavyHead","Artifact: Unyeilding","","Artifact","","","","","","0","","Achievement_Objective_Artifact_Set1_HeavyHead","","true","false","false","","","","","","false","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","SeasonJourneyCompleteArtifact","Task_Container_Artifact_Set1_HeavyHead","","0","0","0","0","","0","0","","","","","true","SeasonJourneyCompleteArtifact","0","","0","0","","","","","0","0","","","","","","","","","","","","0","","","0","","","0"
"","Objective_Artifact_Set1_HeavyChest","Artifact: Void Darkplate","","Artifact","","","","","","0","","Achievement_Objective_Artifact_Set1_HeavyChest","","true","false","false","","","","","","false","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","SeasonJourneyCompleteArtifact","Task_Container_Artifact_Set1_HeavyChest","","0","0","0","0","","0","0","","","","","true","SeasonJourneyCompleteArtifact","0","","0","0","","","","","0","0","","","","","","","","","","","","0","","","0","","","0"
"","Objective_Artifact_Set1_HeavyHands","Artifact: Magnetic Gauntlets","","Artifact","","","","","","0","","Achievement_Objective_Artifact_Set1_HeavyHands","","true","false","false","","","","","","false","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","SeasonJourneyCompleteArtifact","Task_Container_Artifact_Set1_HeavyHands","","0","0","0","0","","0","0","","","","","true","SeasonJourneyCompleteArtifact","0","","0","0","","","","","0","0","","","","","","","","","","","","0","","","0","","","0"
"","Objective_Artifact_Set1_HeavyLegs","Artifact: Freedom","","Artifact","","","","","","0","","Achievement_Objective_Artifact_Set1_HeavyLegs","","true","false","false","","","","","","false","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","SeasonJourneyCompleteArtifact","Task_Container_Artifact_Set1_HeavyLegs","","0","0","0","0","","0","0","","","","","true","SeasonJourneyCompleteArtifact","0","","0","0","","","","","0","0","","","","","","","","","","","","0","","","0","","","0"
"","Objective_Artifact_Set1_HeavyFeet","Artifact: The Unmoved","","Artifact","","","","","","0","","Achievement_Objective_Artifact_Set1_HeavyFeet","","true","false","false","","","","","","false","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","SeasonJourneyCompleteArtifact","Task_Container_Artifact_Set1_HeavyFeet","","0","0","0","0","","0","0","","","","","true","SeasonJourneyCompleteArtifact","0","","0","0","","","","","0","0","","","","","","","","","","","","0","","","0","","","0"
"","Objective_Artifact_Set1_MediumHead","Artifact: Djinn Headwrap","","Artifact","","","","","","0","","Achievement_Objective_Artifact_Set1_MediumHead","","true","false","false","","","","","","false","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","SeasonJourneyCompleteArtifact","Task_Container_Artifact_Set1_MediumHead","","0","0","0","0","","0","0","","","","","true","SeasonJourneyCompleteArtifact","0","","0","0","","","","","0","0","","","","","","","","","","","","0","","","0","","","0"
"","Objective_Artifact_Set1_MediumChest","Artifact: Nimble Coat","","Artifact","","","","","","0","","Achievement_Objective_Artifact_Set1_MediumChest","","true","false","false","","","","","","false","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","SeasonJourneyCompleteArtifact","Task_Container_Artifact_Set1_MediumChest","","0","0","0","0","","0","0","","","","","true","SeasonJourneyCompleteArtifact","0","","0","0","","","","","0","0","","","","","","","","","","","","0","","","0","","","0"
"","Objective_Artifact_Set1_MediumHands","Artifact: Ghoul Gloves","","Artifact","","","","","","0","","Achievement_Objective_Artifact_Set1_MediumHands","","true","false","false","","","","","","false","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","SeasonJourneyCompleteArtifact","Task_Container_Artifact_Set1_MediumHands","","0","0","0","0","","0","0","","","","","true","SeasonJourneyCompleteArtifact","0","","0","0","","","","","0","0","","","","","","","","","","","","0","","","0","","","0"
"","Objective_Artifact_Set1_MediumLegs","Artifact: Attuned Leather Pants","","Artifact","","","","","","0","","Achievement_Objective_Artifact_Set1_MediumLegs","","true","false","false","","","","","","false","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","SeasonJourneyCompleteArtifact","Task_Container_Artifact_Set1_MediumLegs","","0","0","0","0","","0","0","","","","","true","SeasonJourneyCompleteArtifact","0","","0","0","","","","","0","0","","","","","","","","","","","","0","","","0","","","0"
"","Objective_Artifact_Set1_MediumFeet","Artifact: Winged Shoes","","Artifact","","","","","","0","","Achievement_Objective_Artifact_Set1_MediumFeet","","true","false","false","","","","","","false","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","SeasonJourneyCompleteArtifact","Task_Container_Artifact_Set1_MediumFeet","","0","0","0","0","","0","0","","","","","true","SeasonJourneyCompleteArtifact","0","","0","0","","","","","0","0","","","","","","","","","","","","0","","","0","","","0"
"","Objective_Artifact_Set1_LightHead","Artifact: Grey Wizard's Hat","","Artifact","","","","","","0","","Achievement_Objective_Artifact_Set1_LightHead","","true","false","false","","","","","","false","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","SeasonJourneyCompleteArtifact","Task_Container_Artifact_Set1_LightHead","","0","0","0","0","","0","0","","","","","true","SeasonJourneyCompleteArtifact","0","","0","0","","","","","0","0","","","","","","","","","","","","0","","","0","","","0"
